Feature	Gain	Cover	Frequency
rf_012_004	9.02056440868971e-05	2.76874681451335e-05	0.000191966213946345
cseguro_vida_max6	9.01603991483312e-05	0.00128792856121333	0.000311945097662811
Master_mpagado_delta2	9.01554389587993e-05	0.000247629731221363	0.000215961990689639
Visa_Finiciomora_lag2	8.96829842460701e-05	0.000739942874051367	0.000143974660459759
cpayroll_trx_lag1	8.93791638167637e-05	0.000317778781009762	0.000167970437203052
mforex_sell_delta2	8.91410313568776e-05	0.000835703221598832	0.000311945097662811
rf_009_004	8.8934053069879e-05	0.000313320329109031	0.000239957767432932
rf_013_003	8.88631064947111e-05	0.000220781234317562	0.000215961990689639
rf_031_015	8.82499352555828e-05	0.000748383604986127	0.000239957767432932
rf_030_011	8.77158537541139e-05	8.20264450140927e-06	4.79915534865864e-05
ccheques_depositados	8.69710531223725e-05	0.00124420993988921	0.000263953544176225
Master_mlimitecompra_delta1	8.6139632423781e-05	0.000148459645824833	0.000167970437203052
rf_048_008	8.56301295378902e-05	0.000188915916139575	0.000119978883716466
ccuenta_debitos_automaticos_lag1	8.53901824193973e-05	0.000430395081166032	0.000167970437203052
rf_047_003	8.53721545597809e-05	6.27201861953818e-05	0.000215961990689639
mplazo_fijo_dolares_max6	8.50901958784206e-05	0.000356231157177132	0.000215961990689639
rf_015_003	8.48737975595466e-05	0.000618931192757166	0.000263953544176225
cseguro_accidentes_personales_lag2	8.47745444862312e-05	0.000663758049741284	0.000215961990689639
Master_mpagado_lag1	8.46071165083579e-05	0.00020014991112276	0.000119978883716466
rf_027_006	8.45748832368333e-05	0.00169464537971012	0.000335940874406105
rf_047_001	8.44989397501381e-05	0.000177847731351046	0.000167970437203052
ctarjeta_visa_debitos_automaticos_delta1	8.35030104323084e-05	0.000697678280588076	0.000167970437203052
rf_001_004	8.2865195614072e-05	0.000138274364893314	0.000191966213946345
matm_other	8.27569372514179e-05	0.000237044805205291	0.000167970437203052
rf_045_001	8.26073204813883e-05	0.000312370817737928	0.000167970437203052
minversion2_ratioavg6	8.04571386826022e-05	0.00149395977411232	0.000287949320919518
cseguro_vivienda_ratioavg6	8.01733981444176e-05	0.000631983431156955	0.000239957767432932
rf_020_003	7.99674227919174e-05	0.000280888138470684	0.000263953544176225
cprestamos_hipotecarios_max6	7.96980523145879e-05	0.000268198698445526	4.79915534865864e-05
rf_012_001	7.95700530392319e-05	0.000207160706276262	0.000119978883716466
rf_019_002	7.93623873548807e-05	4.47999305422512e-05	0.000143974660459759
cseguro_accidentes_personales_ratioavg6	7.92909415525853e-05	0.000726356358357689	0.000215961990689639
ccaja_seguridad_ratioavg6	7.89802208283236e-05	0.000240253303330928	7.19873302298795e-05
rf_037_010	7.8899591326995e-05	0.000317739099937537	0.000215961990689639
rf_049_012	7.88029555158991e-05	0.000107022686153667	0.000215961990689639
ccomisiones_mantenimiento_lag1	7.87953517427175e-05	0.000119773064968315	0.000143974660459759
rf_007_002	7.87550340318923e-05	0.000158100729194405	0.000191966213946345
rf_020_001	7.85768291484124e-05	0.000267199585734141	0.000215961990689639
rf_004_008	7.8280903948125e-05	0.00014587329022444	0.000215961990689639
cpagomiscuentas_lag2	7.82278988278784e-05	0.000189299972231469	0.000215961990689639
rf_013_001	7.81936176050701e-05	0.000120871380360262	0.000239957767432932
Master_cconsumos_delta1	7.81512418624135e-05	0.000347273155122293	0.000167970437203052
rf_024_002	7.80972622892161e-05	0.00010110737202981	0.000215961990689639
minversion1_pesos_avg6	7.7900448714558e-05	0.000839233419845724	0.000191966213946345
ctarjeta_visa_descuentos_ratioavg6	7.78843915220258e-05	0.000798876352211544	0.000143974660459759
rf_050_001	7.76459280041503e-05	0.000266928904134319	0.000215961990689639
rf_041_015	7.74305489406616e-05	2.26408860667786e-05	0.000143974660459759
rf_033_006	7.70126855943741e-05	6.3865268565309e-05	0.000191966213946345
rf_011_009	7.69029228299724e-05	0.000359180311152155	0.000215961990689639
ccaja_ahorro_lag1	7.67431631087846e-05	3.78231477363704e-05	0.000119978883716466
ccomisiones_mantenimiento_min6	7.64480491525795e-05	2.41601042605434e-05	0.000167970437203052
rf_027_003	7.62835525339933e-05	1.00704892582955e-05	7.19873302298795e-05
Master_mconsumototal_lag2	7.60123662779962e-05	0.000363319897293934	0.000191966213946345
rf_034_004	7.540068663992e-05	0.000771245571312446	0.000215961990689639
catm_trx_lag2	7.5215040712101e-05	5.61217907567914e-05	0.000143974660459759
cextraccion_autoservicio_lag1	7.48900540926444e-05	0.00010724801795666	0.000167970437203052
ccajas_transacciones_delta1	7.47610938850723e-05	0.00093919996104906	0.000239957767432932
rf_018_001	7.41246953837972e-05	0.000102174509436438	0.000239957767432932
ctarjeta_visa_ratioavg6	7.39278987700607e-05	0.00056612418871233	0.000167970437203052
mtarjeta_master_consumo_delta2	7.38915809565861e-05	0.000229424622156901	0.000191966213946345
rf_039_003	7.34672036563367e-05	5.23690950692081e-05	0.000215961990689639
rf_042_001	7.34168756415613e-05	7.03318661568658e-05	0.000215961990689639
rf_023_013	7.32120582719848e-05	0.00128787470832959	0.000263953544176225
rf_049_008	7.31710482035376e-05	0.00102247635983825	0.000263953544176225
Master_Fvencimiento_delta2	7.3018385668004e-05	8.69001309920378e-05	0.000167970437203052
rf_027_013	7.28963073543873e-05	0.00013185878582319	0.000191966213946345
cplazo_fijo_avg6	7.16023877640562e-05	0.000481957800160378	0.000191966213946345
catm_trx_delta2	7.1356294871608e-05	0.00040763940342603	0.000167970437203052
rf_046_003	7.12134491895126e-05	0.00058856383505568	0.000239957767432932
rf_026_006	7.08677180828208e-05	0.00153021693667695	0.000263953544176225
cprestamos_prendarios_avg6	7.08368405649666e-05	0.000975757566017676	0.000263953544176225
rf_028_002	7.06122040384364e-05	0.000264522530540091	0.000239957767432932
minversion1_pesos_max6	7.00217671546708e-05	0.000949504285197253	0.000167970437203052
rf_024_001	6.98356008785766e-05	0.000118435245961865	0.000215961990689639
rf_037_006	6.98313459273667e-05	1.7248511787604e-05	9.59831069731727e-05
ctarjeta_visa_max6	6.94873723561776e-05	0.000254470464636757	0.000119978883716466
rf_010_002	6.94601379162847e-05	8.16225483860862e-05	0.000143974660459759
ccuenta_debitos_automaticos_max6	6.94394619127707e-05	0.000249239649008785	0.000239957767432932
rf_032_015	6.92382269778603e-05	0.000244411312827669	9.59831069731727e-05
ctarjeta_visa_min6	6.8977872990478e-05	0.000168389464349939	4.79915534865864e-05
rf_010_007	6.87473823858429e-05	0.0003224044602863	0.000167970437203052
rf_038_012	6.86727607309748e-05	0.000719519876485747	0.000287949320919518
rf_017_004	6.82879948631721e-05	0.000594854702184526	0.000167970437203052
Master_mconsumototal_delta1	6.79204548914078e-05	8.31885335578307e-06	4.79915534865864e-05
mprestamos_prendarios_lag2	6.78848358359029e-05	0.00145955061576847	0.000311945097662811
rf_007_004	6.76018058963315e-05	4.57862886232776e-05	0.000119978883716466
rf_040_001	6.69886346572032e-05	0.000173229137980263	0.000239957767432932
ccallcenter_transacciones_lag1	6.57392730081073e-05	0.000144358323574128	9.59831069731727e-05
tcuentas_max6	6.56461191462171e-05	0.000112990435980107	7.19873302298795e-05
rf_008_001	6.52654843828946e-05	0.000115803540564644	0.000191966213946345
rf_001_007	6.52548162832004e-05	3.41271392948232e-05	4.79915534865864e-05
rf_021_006	6.49513044306618e-05	6.5057117913216e-05	0.000215961990689639
rf_034_012	6.49060306105265e-05	6.19138101205197e-05	0.000191966213946345
rf_038_006	6.46944662343242e-05	0.00061369470840459	0.000167970437203052
mcaja_ahorro_adicional_ratioavg6	6.46731680370009e-05	0.000528350642316241	0.000191966213946345
rf_024_011	6.43745633311118e-05	3.76530859982624e-05	0.000119978883716466
cseguro_vivienda	6.41819912669333e-05	0.000275174064070255	0.000215961990689639
cpayroll_trx_ratiomax6	6.41091591493069e-05	0.000158718620176198	7.19873302298795e-05
rf_035_007	6.40743918200841e-05	0.000101631729055643	7.19873302298795e-05
mforex_sell_lag2	6.38931429311959e-05	9.74255353997722e-05	0.000143974660459759
tmobile_app_lag2	6.31205788708168e-05	0.000134398374445603	0.000215961990689639
ctarjeta_debito_transacciones_min6	6.29816223600553e-05	0.00048975513085263	0.000263953544176225
rf_018_000	6.29209179414362e-05	2.25331802993102e-06	2.39957767432932e-05
rf_012_011	6.28409027134866e-05	8.72487575551592e-05	0.000119978883716466
rf_030_007	6.26635596368365e-05	0.000328019332006166	0.000239957767432932
rf_006_006	6.2543437269504e-05	2.23687872858058e-05	0.000167970437203052
cpagomiscuentas_delta2	6.20379352410158e-05	0.000185714503919692	0.000119978883716466
rf_029_010	6.2033050175566e-05	0.00010803455349541	7.19873302298795e-05
rf_039_005	6.15934198864841e-05	0.000245384916278337	0.000167970437203052
rf_046_001	6.10145954737289e-05	0.000193606785749054	0.000143974660459759
rf_045_007	6.08690275637103e-05	0.000422973303478769	0.000191966213946345
mplazo_fijo_dolares_lag1	6.07859758507611e-05	0.000245282879235472	0.000119978883716466
rf_043_003	6.05961420153753e-05	0.000560404445587297	0.000215961990689639
rf_001_003	6.02974237033129e-05	0.000147223863861248	0.000191966213946345
matm_lag1	6.02303330176704e-05	3.00569950294384e-05	0.000143974660459759
rf_003_005	6.02087065625099e-05	2.26834015013056e-05	9.59831069731727e-05
rf_035_003	6.00113223968464e-05	0.000360937615779271	0.000167970437203052
rf_033_013	5.99623264544546e-05	4.64807073872186e-05	0.000119978883716466
Master_status_lag1	5.98583636852189e-05	0.000543552744521945	9.59831069731727e-05
rf_019_013	5.98466016860833e-05	0.000952347150585959	0.000191966213946345
Master_mconsumototal_lag1	5.97794016344979e-05	2.90210356081304e-05	9.59831069731727e-05
rf_023_014	5.97553934499166e-05	3.82794800669602e-05	0.000191966213946345
rf_001_009	5.97252521320667e-05	0.000481430608772243	0.000167970437203052
rf_029_002	5.93593157674408e-05	0.000106424635707987	0.000119978883716466
rf_027_012	5.92878091618415e-05	0.000400878032155086	0.000143974660459759
rf_011_005	5.83094987214044e-05	3.6298260818002e-05	9.59831069731727e-05
mttarjeta_master_debitos_automaticos_avg6	5.77918328319438e-05	0.000385140235474342	0.000143974660459759
rf_003_011	5.72711594190574e-05	7.37656960854965e-05	0.000167970437203052
cseguro_vida	5.71762033792386e-05	0.000386764325073273	0.000239957767432932
rf_007_015	5.70738206958632e-05	1.08513560724414e-05	4.79915534865864e-05
rf_044_001	5.70534259876347e-05	0.000218503824208066	0.000143974660459759
rf_021_000	5.65000692787697e-05	0.000979192813127458	0.000191966213946345
rf_043_009	5.64658529394871e-05	5.60750237788117e-05	0.000167970437203052
rf_047_011	5.64644925455647e-05	0.000263106766570342	0.000143974660459759
rf_044_002	5.64166509058965e-05	2.37037719299536e-05	7.19873302298795e-05
rf_047_012	5.62869433777157e-05	8.05823374213256e-05	0.000143974660459759
rf_028_011	5.62531927437391e-05	0.000101314280477842	0.000143974660459759
rf_042_007	5.62202936760358e-05	0.000429180556919711	0.000119978883716466
ctarjeta_master_transacciones	5.62195547558836e-05	0.000645625216915519	0.000239957767432932
rf_021_002	5.61758490209565e-05	0.000115542779232878	0.000191966213946345
rf_017_012	5.54534275252756e-05	0.00123723457426448	0.000239957767432932
catm_trx	5.51451629344778e-05	6.19251475697269e-05	7.19873302298795e-05
rf_012_003	5.47514180187623e-05	1.35794297879239e-05	4.79915534865864e-05
rf_007_011	5.39443000807592e-05	0.0011686004911264	0.000215961990689639
Visa_status_lag1	5.36922754259847e-05	0.00145570296894378	0.000263953544176225
matm_other_delta1	5.32711654232771e-05	0.000198508815350017	0.000119978883716466
rf_005_009	5.30545635733434e-05	0.000119663942019695	0.000119978883716466
rf_024_010	5.29982245119336e-05	0.000450170426945691	9.59831069731727e-05
Master_mpagado_delta1	5.29703503572792e-05	4.98748562436241e-05	7.19873302298795e-05
cpayroll_trx_lag2	5.29101013234053e-05	4.78270294805736e-05	9.59831069731727e-05
rf_035_015	5.24433519606993e-05	0.000960338635095884	0.000191966213946345
rf_043_001	5.24300195562294e-05	7.98184767809905e-05	9.59831069731727e-05
ctarjeta_master_debitos_automaticos_tend6	5.23399026593649e-05	0.000264205081962289	9.59831069731727e-05
mtarjeta_visa_descuentos_ratiomax6	5.22294224159761e-05	0.000229498315576748	7.19873302298795e-05
rf_028_004	5.17419658480606e-05	0.000155080716161837	0.000119978883716466
ctarjeta_visa_avg6	5.15465757107508e-05	8.93561059265476e-05	0.000119978883716466
rf_005_002	5.14283664073723e-05	1.83454099984007e-05	7.19873302298795e-05
cdescubierto_preacordado_max6	5.11430913858053e-05	0.000122987231818556	7.19873302298795e-05
ctarjeta_master_transacciones_delta1	5.07475594929872e-05	0.000773301901162402	0.000167970437203052
rf_006_013	5.01936164322605e-05	0.000855046327127466	0.000239957767432932
active_quarter_lag2	5.00617871887877e-05	9.96278349082708e-06	4.79915534865864e-05
tmobile_app_lag1	5.00616194996756e-05	0.000160549618223161	0.000191966213946345
ccajas_otras	4.99909292584367e-05	0.00137948413228607	0.000239957767432932
rf_038_002	4.94936865587524e-05	4.61745962586242e-05	0.000119978883716466
mcaja_ahorro_adicional	4.94606338827022e-05	0.000568383175466864	0.000167970437203052
mcheques_emitidos	4.91926103585648e-05	0.000369473297851142	7.19873302298795e-05
rf_020_008	4.9089738848627e-05	0.000185374380443476	0.000143974660459759
rf_032_013	4.87277454182564e-05	9.63683182612008e-06	7.19873302298795e-05
rf_011_011	4.84779280034212e-05	0.000142243889296985	0.000143974660459759
rf_004_003	4.8344103131508e-05	2.77285663985096e-05	0.000119978883716466
rf_031_005	4.82930833991454e-05	1.29558700815279e-05	9.59831069731727e-05
cseguro_vida_ratioavg6	4.8282575788172e-05	0.000448207631051694	0.000167970437203052
rf_007_005	4.81905376669101e-05	0.000123158710737815	7.19873302298795e-05
Master_mconsumototal	4.81814142911547e-05	0.000185766939622275	0.000167970437203052
rf_008_002	4.81411874652682e-05	4.35754860278736e-05	0.000119978883716466
mcajeros_propios_descuentos_max6	4.80571825805245e-05	0.00014420385082868	9.59831069731727e-05
rf_033_015	4.80569368071694e-05	0.000348965269416468	0.000143974660459759
rf_036_006	4.76975681594269e-05	2.34897775761677e-05	0.000167970437203052
rf_004_002	4.75455781404372e-05	7.66609971767853e-05	0.000143974660459759
Visa_status_delta2	4.74572067784234e-05	0.000271415699658068	7.19873302298795e-05
ctarjeta_visa_descuentos_avg6	4.7308795353891e-05	6.28392294120574e-05	7.19873302298795e-05
rf_016_001	4.72176124791024e-05	0.000843287975118449	0.000167970437203052
rf_008_015	4.71516620154184e-05	0.000366671530715813	0.000191966213946345
rf_025_002	4.7080841527102e-05	0.000237418941029128	0.000143974660459759
rf_022_007	4.69820713600272e-05	2.24297260752945e-05	0.000119978883716466
rf_048_012	4.68134145153785e-05	0.000895790285215841	0.000191966213946345
rf_027_008	4.65998227490098e-05	0.000572750927773938	0.000143974660459759
rf_050_009	4.65856821406229e-05	8.25422989530203e-05	7.19873302298795e-05
rf_009_002	4.65498080312587e-05	0.000332191513314416	0.000191966213946345
rf_042_009	4.64989279864866e-05	0.000128264814424507	9.59831069731727e-05
rf_020_002	4.60693712047892e-05	8.24572680839663e-05	0.000143974660459759
mprestamos_prendarios_tend6	4.59453183838796e-05	0.000866039401314997	0.000167970437203052
rf_042_006	4.58591120995141e-05	0.000217462196062154	0.000143974660459759
mtarjeta_master_consumo_lag1	4.58283334670331e-05	1.22132671584563e-05	7.19873302298795e-05
rf_036_003	4.5792891221136e-05	0.000442584256244923	0.000119978883716466
rf_017_007	4.57775755088951e-05	0.000341464129584754	9.59831069731727e-05
rf_018_002	4.57541102338149e-05	8.3524405490594e-05	9.59831069731727e-05
minversion2	4.53978395944151e-05	0.0010444511707641	0.000215961990689639
rf_049_006	4.53859705494628e-05	6.59853715670555e-05	0.000119978883716466
rf_013_002	4.51210342330812e-05	0.000204448221553439	0.000191966213946345
rf_015_015	4.49872405628634e-05	0.000272132793320424	0.000143974660459759
rf_050_014	4.45264608045398e-05	0.000262323065393894	0.000167970437203052
rf_018_008	4.43180594002104e-05	0.000261075945981102	9.59831069731727e-05
mtarjeta_master_consumo_delta1	4.42942136244541e-05	0.000189135579217965	9.59831069731727e-05
ctarjeta_visa_debitos_automaticos_delta2	4.40605119653335e-05	0.0001929704714123	0.000143974660459759
ctarjeta_master_debitos_automaticos_avg6	4.40557598671091e-05	0.000610357246794221	0.000143974660459759
rf_028_000	4.39513529937412e-05	0.00209499905483937	0.000359936651149398
mttarjeta_master_debitos_automaticos_tend6	4.37976951241221e-05	0.000273803649897335	0.000119978883716466
rf_020_013	4.37374116883789e-05	0.000156119509945447	4.79915534865864e-05
rf_039_008	4.36052885089339e-05	0.000390257676610242	0.000167970437203052
rf_036_009	4.3300349058821e-05	0.000144080556068552	0.000119978883716466
rf_032_003	4.32776201437539e-05	7.49277846292345e-05	9.59831069731727e-05
rf_020_006	4.32665917044793e-05	2.95737362569815e-05	0.000143974660459759
cseguro_accidentes_personales_tend6	4.32056146310444e-05	0.000547034758609706	0.000119978883716466
rf_025_006	4.30867816137739e-05	0.000437503661818946	0.000167970437203052
mplazo_fijo_dolares_lag2	4.29677556260176e-05	0.000146384892619915	7.19873302298795e-05
rf_012_009	4.28667458972473e-05	0.00163845698143924	0.000311945097662811
Master_fechaalta_delta2	4.28657040006316e-05	1.5349489045398e-05	9.59831069731727e-05
cseguro_accidentes_personales_ratiomax6	4.27403266277472e-05	0.000286075021482978	7.19873302298795e-05
tcallcenter_lag1	4.24716941105177e-05	6.74266447975208e-05	2.39957767432932e-05
ctarjeta_master_transacciones_lag2	4.23011862852885e-05	0.00011867900111982	9.59831069731727e-05
rf_047_013	4.23004476851536e-05	0.000216413482010488	9.59831069731727e-05
rf_004_007	4.20649993711214e-05	0.000422494296249764	9.59831069731727e-05
mttarjeta_master_debitos_automaticos_delta1	4.15865509727012e-05	0.000534913608226059	0.000119978883716466
ccaja_ahorro_tend6	4.14511148132321e-05	0.00159724535357107	0.000287949320919518
rf_003_000	4.13735121963814e-05	2.04215803844692e-06	2.39957767432932e-05
ccaja_seguridad_ratiomax6	4.07836188621518e-05	0.000209603926580414	4.79915534865864e-05
rf_046_008	4.07410743103223e-05	9.07293544617697e-05	0.000143974660459759
tcuentas_lag2	4.05074481753055e-05	0.000457033835259499	0.000119978883716466
rf_038_007	4.04416388392903e-05	0.000925164198930546	0.000167970437203052
rf_026_010	4.00822596309739e-05	0.000263077005766173	9.59831069731727e-05
rf_017_000	4.00777083436614e-05	0.0020771723331422	0.000383932427892691
cprestamos_prendarios_lag2	4.00775384144276e-05	0.000902289477973869	0.000191966213946345
rf_012_008	3.97510297922669e-05	0.000612458926441006	0.000119978883716466
rf_043_006	3.96198261827904e-05	2.0481101992807e-05	0.000167970437203052
rf_024_015	3.95628925290711e-05	4.95446530354644e-06	4.79915534865864e-05
rf_042_005	3.86167006339245e-05	1.94989954552333e-05	0.000167970437203052
minversion2_ratiomax6	3.85788345763198e-05	0.000355728057868563	9.59831069731727e-05
rf_004_004	3.85692212539412e-05	0.000235865710487742	0.000119978883716466
rf_047_004	3.83058869446112e-05	0.000480965773354748	0.000119978883716466
rf_049_004	3.82301860310972e-05	0.000943291363031708	0.000167970437203052
rf_036_008	3.81984033440569e-05	0.000181453040198936	0.000119978883716466
ctarjeta_master_lag1	3.8163274395184e-05	1.51439977785175e-05	2.39957767432932e-05
rf_026_003	3.76618577086893e-05	0.000524103350406993	0.000143974660459759
cliente_edad_delta2	3.76532681219396e-05	2.14419508131172e-05	9.59831069731727e-05
Master_msaldodolares	3.75694987699945e-05	0.000397831092680651	9.59831069731727e-05
ccallcenter_transacciones_lag2	3.75595951918437e-05	0.000432642730471359	0.000119978883716466
mcaja_ahorro_adicional_max6	3.75513720250048e-05	0.000182943914769683	7.19873302298795e-05
tcuentas	3.70448574614965e-05	0.000905208871144723	0.000215961990689639
rf_021_013	3.69503320050752e-05	0.000436813494598458	0.000167970437203052
Visa_fechaalta_delta2	3.68972801622897e-05	2.00205181187645e-05	9.59831069731727e-05
Master_mpagosdolares_lag2	3.66708796999089e-05	3.60956039134233e-06	2.39957767432932e-05
rf_016_012	3.60710275845288e-05	8.56402569488877e-06	7.19873302298795e-05
rf_036_002	3.60567151268038e-05	9.7159105343403e-05	9.59831069731727e-05
rf_023_010	3.57207339899159e-05	9.56880713087688e-06	4.79915534865864e-05
rf_049_002	3.55354605623382e-05	4.31248224218874e-06	4.79915534865864e-05
rf_041_010	3.55254875404139e-05	1.02773977063269e-05	7.19873302298795e-05
mforex_sell_delta1	3.54607563429836e-05	0.000151473990132797	7.19873302298795e-05
rf_034_002	3.53754723487344e-05	8.76498198208639e-05	9.59831069731727e-05
rf_035_002	3.53279964889424e-05	2.83450401991511e-05	9.59831069731727e-05
cplazo_fijo_max6	3.53137934771645e-05	0.000103055996112298	2.39957767432932e-05
rf_028_014	3.51178173880146e-05	5.01256973073334e-06	4.79915534865864e-05
ccajas_extracciones_delta2	3.5108059417776e-05	0.000395424719086423	0.000119978883716466
rf_041_014	3.50895454517451e-05	9.35367903217026e-05	9.59831069731727e-05
rf_047_006	3.45075221451651e-05	0.000692769165081358	0.000167970437203052
mforex_sell_lag1	3.44237406325593e-05	8.15446034227867e-05	7.19873302298795e-05
Master_status_delta1	3.43529809475469e-05	1.88343374954612e-06	2.39957767432932e-05
mcaja_ahorro_adicional_delta1	3.43290449268868e-05	0.000431633697491918	9.59831069731727e-05
catm_trx_other_delta1	3.42130843857039e-05	4.18366047557193e-05	4.79915534865864e-05
catm_trx_other_lag1	3.37009653576544e-05	0.000236041440950453	9.59831069731727e-05
ccajas_consultas_lag1	3.32510545099368e-05	0.000705624415301172	0.000143974660459759
Visa_mlimitecompra_delta2	3.31759864308105e-05	0.000110945443579358	9.59831069731727e-05
ccajas_extracciones_delta1	3.28097218883517e-05	0.000873753118319346	0.000191966213946345
mforex_sell	3.26588242487209e-05	7.35417814636543e-05	9.59831069731727e-05
cforex	3.26474623513264e-05	4.33827493913512e-05	7.19873302298795e-05
rf_035_012	3.26230405442692e-05	6.8585898978957e-05	7.19873302298795e-05
ccaja_seguridad_lag2	3.23163109168798e-05	5.02532436109144e-06	2.39957767432932e-05
catm_trx_other	3.22334390537034e-05	0.000389308165239139	0.000167970437203052
ctarjeta_master_ratioavg6	3.17940963002459e-05	7.21203487693016e-06	2.39957767432932e-05
ccajas_transacciones_lag2	3.17537446675774e-05	9.6280453029845e-05	7.19873302298795e-05
rf_022_015	3.12197529309862e-05	0.000208356807167622	7.19873302298795e-05
rf_048_010	3.11813882862888e-05	2.3542213278751e-05	4.79915534865864e-05
rf_028_001	3.08962340712863e-05	0.000161995142997079	0.000143974660459759
mplazo_fijo_dolares_delta1	3.0841321967416e-05	9.45132281346727e-05	4.79915534865864e-05
catm_trx_other_lag2	3.07900327804115e-05	2.31383166507445e-05	2.39957767432932e-05
Master_mpagosdolares_lag1	3.06743656951747e-05	1.74596717790881e-06	2.39957767432932e-05
Master_mconsumosdolares_lag2	3.05892852319851e-05	1.33413433545727e-05	4.79915534865864e-05
rf_031_000	3.05334396373899e-05	3.5986480964804e-05	4.79915534865864e-05
cextraccion_autoservicio_delta2	3.03161742313992e-05	0.000591328755481086	0.000191966213946345
rf_014_011	3.02930508948996e-05	9.53521993760055e-05	9.59831069731727e-05
cpagomiscuentas_delta1	3.02910658270329e-05	0.000255239994001696	0.000119978883716466
internet_delta1	3.01701594170963e-05	3.64201383969794e-05	9.59831069731727e-05
rf_024_013	2.999609379854e-05	0.000375341844997019	0.000119978883716466
cseguro_vida_lag2	2.944844467982e-05	0.000100142271666048	7.19873302298795e-05
rf_005_006	2.92718152419482e-05	6.65706673823772e-05	9.59831069731727e-05
ccajas_extracciones_lag1	2.91406055521414e-05	0.00015943004511395	4.79915534865864e-05
rf_030_009	2.90670434748497e-05	0.000384927658301707	0.000143974660459759
rf_014_003	2.90537393919188e-05	1.31698644353138e-05	4.79915534865864e-05
ccuenta_debitos_automaticos_delta2	2.8613223774729e-05	0.000330965651618887	9.59831069731727e-05
rf_028_006	2.84275543256318e-05	0.000121452424632131	7.19873302298795e-05
rf_047_015	2.83440901102676e-05	0.000198102084359709	0.000119978883716466
ctarjeta_visa_ratiomax6	2.81413448532877e-05	0.000154464242361196	4.79915534865864e-05
rf_028_012	2.81196476742841e-05	7.35672907243705e-05	7.19873302298795e-05
rf_004_005	2.80189039599687e-05	0.000168354034821167	9.59831069731727e-05
rf_037_012	2.77601817412552e-05	0.000169136318816464	7.19873302298795e-05
rf_049_010	2.74702447063589e-05	0.000414257639400733	9.59831069731727e-05
rf_022_004	2.74437715878354e-05	0.000119689451280411	0.000119978883716466
ctarjeta_master_descuentos_ratioavg6	2.74206456911967e-05	0.000189399174912032	7.19873302298795e-05
rf_049_007	2.74141581386694e-05	0.000113391498245812	7.19873302298795e-05
rf_046_014	2.71472517952385e-05	0.000285009301257501	9.59831069731727e-05
rf_014_001	2.71469442585273e-05	1.79500164572996e-05	7.19873302298795e-05
rf_002_014	2.70292959456325e-05	2.2805279080283e-05	4.79915534865864e-05
rf_050_013	2.69794001143415e-05	0.000386376017437927	9.59831069731727e-05
mttarjeta_master_debitos_automaticos_ratioavg6	2.69182044690297e-05	0.00015239232351858	7.19873302298795e-05
rf_041_002	2.68303270538565e-05	8.01586002572065e-05	9.59831069731727e-05
rf_008_012	2.65734007727325e-05	0.000694040376573716	0.000143974660459759
cseguro_accidentes_personales_max6	2.6407584082415e-05	1.17753581828282e-05	4.79915534865864e-05
rf_037_008	2.62076399376447e-05	0.000606696667881446	0.000143974660459759
rf_025_009	2.6177598145203e-05	0.000303795454593832	9.59831069731727e-05
active_quarter_max6	2.61217467902947e-05	0.000233864650702671	9.59831069731727e-05
Visa_msaldodolares_lag2	2.60934133306821e-05	0.000142316165535681	4.79915534865864e-05
rf_006_004	2.58778122551295e-05	0.00110000892342283	0.000191966213946345
ccajas_extracciones	2.57417053392122e-05	6.2745695456098e-05	7.19873302298795e-05
mttarjeta_master_debitos_automaticos_lag1	2.57050905496002e-05	0.000434266820070291	9.59831069731727e-05
cforex_delta1	2.5473595730397e-05	4.8770872127073e-05	4.79915534865864e-05
rf_025_010	2.53454220455637e-05	0.000537927952534023	9.59831069731727e-05
rf_007_008	2.5287805154718e-05	1.50391263733509e-05	4.79915534865864e-05
mtarjeta_visa_descuentos_tend6	2.51777054120051e-05	0.000297341611632633	7.19873302298795e-05
cseguro_vida_min6	2.51439115756809e-05	3.91212856705948e-05	4.79915534865864e-05
rf_050_015	2.50336854260993e-05	2.47864983292412e-06	2.39957767432932e-05
rf_023_012	2.49441912830746e-05	0.000505225080295854	9.59831069731727e-05
ccajas_transacciones_delta2	2.48342185872654e-05	0.000286425065227251	9.59831069731727e-05
rf_011_003	2.43224390976661e-05	0.000285131178836479	9.59831069731727e-05
cprestamos_prendarios_ratioavg6	2.4070621574147e-05	0.00057347794170435	0.000143974660459759
rf_044_006	2.4068583703411e-05	8.17472603273654e-05	4.79915534865864e-05
rf_003_008	2.40683289695691e-05	0.000111815592806011	7.19873302298795e-05
rf_007_003	2.36848431713241e-05	0.000321656188638625	0.000119978883716466
rf_001_014	2.36781167258156e-05	0.000300684741967606	7.19873302298795e-05
cliente_edad_delta1	2.34723260233491e-05	5.11063866637562e-05	4.79915534865864e-05
rf_028_009	2.3464576802264e-05	0.000185037091329562	9.59831069731727e-05
rf_042_013	2.33179915569644e-05	7.8351694289809e-05	7.19873302298795e-05
ccajas_transacciones_lag1	2.3178550699884e-05	3.68467099234003e-05	4.79915534865864e-05
rf_033_002	2.31333274424962e-05	6.16615518756595e-06	2.39957767432932e-05
rf_039_012	2.30541849019676e-05	0.000845622072473981	0.000167970437203052
rf_026_004	2.28770610372291e-05	0.000990764097224556	0.000191966213946345
